ID,Project and Test Series,,,,,,Facility and Equipment,,,,,,,,,,,Event   ,,,,,Scaling Quantities,,,,,Description of Soil Layers,,,,Layer 1 Soil Properties,,,,,,,,,,,Layer 2 Soil Properties,,,,,,,,,,,Layer 3 Soil Properties,,,,,,,,,,,Footing Properties,,,,,,,,,,,,Superstructural Properties,,,,,,Bearing Area Properties,,,,,System Properties,,,,,,,Input Loading Protocol Properties,,,,,,Data,,,,Results - Rotation,,,,Results-Sliding,,Results - Settlement and Moment,,,,,,Miscelanneous,,
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
332,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,2,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.00275,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-2.txt,M=V*Height+P*Delta,0.001197824,0.001197824,0.001544424,0.000260325,0.049033628,0.033079862,0.02704875,0.015935625,At the point of zero moment,0.956032037,0.027052695,0.015836027,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
333,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,3,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.0055,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-3.txt,M=V*Height+P*Delta,0.002619069,0.002619069,0.004163493,0.0005304,0.053725028,0.002669213,0.04242,0.01537125,At the point of zero moment,0.994002975,0.042327875,0.01527518,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
334,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,4,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,3,0.011,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-4.txt,M=V*Height+P*Delta,0.006665226,0.02135,0.025513493,0.001302849,0.155967521,0.123433252,0.0641725,0.0217525,At the point of zero moment,1.077686499,0.063944422,0.021616547,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
335,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,5,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,3,0.022,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-5.txt,M=V*Height+P*Delta,0.014633029,0.04568,0.071193493,0.002502844,0.387524728,0.331817501,0.09792245,0.03374995,At the point of zero moment,1.083830664,0.097483435,0.033539013,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
336,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,6,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,2,0.033,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-6.txt,M=V*Height+P*Delta,0.021515752,0.04568,0.116873493,0.003620309,0.696860399,0.552540653,0.10804875,0.0101263,At the point of zero moment,1.099805492,0.107546445,0.010063011,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
337,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,7,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,2,0.044,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-7.txt,M=V*Height+P*Delta,0.02865872,0.06089,0.177763493,0.005067782,1.265248239,1.265248239,0.11704875,0.009,At the point of zero moment,1.075228833,0.116490195,0.00894375,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
338,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,8,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.055,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-8.txt,M=V*Height+P*Delta,0.034735093,0.0347,0.212463493,0.007171451,1.507908804,1.422144282,0.1179862,0.00093745,At the point of zero moment,1.01993135,0.117421786,0.000931591,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
339,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,9,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.066,7777,Loading_Protocol_Plot-C4.jpg,Case4_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-9.txt,M=V*Height+P*Delta,0.041756035,0.0417,0.254163493,0.009080074,1.845078218,1.803544944,0.1177987,-0.0001875,At the point of zero moment,1.002727689,0.117235458,-0.000186328,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
340,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 4,31-Mar-03,10,10,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.479,42.2,0.37,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.088,7777,Loading_Protocol_Plot-C4.jpg,Case5_LoadingProtocol.txt,deformation_plots-C4.jpg,Case4_M-theta_Mod-10.txt,M=V*Height+P*Delta,0.056640919,0.0564,0.310563493,0.009661273,2.410800678,2.352889378,0.1266112,0.0088125,At the point of zero moment,0.990439359,0.12599288,0.008757422,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
341,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,1,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.001375,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-1.txt,M=V*Height+P*Delta,0.0003471,0.0006,0.0006,0.00000165,0.032702116,0.02398285,0.013293753,0.013293753,At the point of zero moment,0.522254005,0.013383667,0.013383667,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
342,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,2,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.00275,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-2.txt,M=V*Height+P*Delta,0.00153165,0.00253,0.00313,0.00018165,0.054062802,0.01590472,0.033168755,0.019875002,At the point of zero moment,0.77416476,0.03313445,0.019750783,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
343,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,3,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,1,0.0055,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-3.txt,M=V*Height+P*Delta,0.00338414,0.00568,0.00881,0.0002304,0.061834446,0.050510821,0.06598125,0.032812495,At the point of zero moment,0.921624714,0.065741867,0.032607417,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
344,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,4,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,3,0.011,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-4.txt,M=V*Height+P*Delta,0.00716778,0.04138,0.05019,0.0002229,0.130782061,0.059001586,0.11960625,0.053625,At the point of zero moment,1.044508009,0.119031711,0.053289844,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
345,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,5,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,3,0.022,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-5.txt,M=V*Height+P*Delta,0.01567912,0.0899,0.14009,0.0006579,0.183782124,0.000215703,0.174356225,0.054749975,At the point of zero moment,1.109636156,0.173439499,0.054407788,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
346,"Shirato, M., Kouno, T., Asai, R., Nakatani, S., Fukui, J. and Paolucci, R.(2008).Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes, Large-scale Experiments on Nonlinear Behavior of Shallow Foundations Subjected to Strong Earthquakes,SOILS AND FOUNDATIONS Vol. 48, No. 5, 673","Shirato, M.","Kouno, T.","Nakatani, S.",Public Works Research Institute,Cyclic loading experiment,"Spesial basic research projects laboratory at the PWRI, Tsukuba, Japan",small-scale 1g,deep test pit,4,3,5,Displacement controlled hydraulic actuator,1,Displacment-controlled,The jigs were used not to constrain either the rotational purpose.,PWRI-C.jpg,Case 5,31-Mar-03,10,6,7777,1,9999,9999,9999,Model,2,7777,1,None,Toyoura Sand,2,80.517,42.2,0.28,7777,7777,7777,7777,1604,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,7777,Square,Steel,0.5,0.5,7777,7777,7777,0,0,0.25,0,0,SDOF,Model-H.jpg,steel,0.65,910,8.918,35.672,979.2,210.7,191.7,Bearing-capacity80.pdf,14.06,27.45010092,1.3,0.186219739,1815,7777,SoilsFoundations.pdf,1D,10,2,0.033,7777,Loading_Protocol_Plot-C5.jpg,Case5_LoadingProtocol.txt,deformation_plots-C5.jpg,Case5_M-theta-Mod-6.txt,M=V*Height+P*Delta,0.02419943,0.09473,0.23482,0.00026415,0.215256863,0.054512056,0.207168745,0.03281252,At the point of zero moment,1.110864989,0.20604694,0.032607442,PWRI_Ref.pdf,http://www.pwri.go.jp/caesar/profile/docs/level2html/table2-5-No3.html,A detail report and all results of a measurement have been uploaded on Project Website (in Japanese).
